,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,id_date,date,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth,precipitation_n,snow fall_n,snow depth_n,hour,daily_trip_count,distance_km,coordinates_pickupp,coordinates_dropofff,index_right,NATName_p,BoroName_p,NATName_d,BoroName_d
447,id2980271,2,2016-04-12 18:48:44,2016-04-12 19:19:02,5,-74.00228881835938,40.72412109375,-73.95427703857422,40.77886962890625,N,1818,2016-04-12,2016-04-12,47,39,43.0,0,0,0,0.0,0.0,0.0,18,332,7.308702852193509,POINT (-74.00228881835938 40.72412109375),POINT (-73.95427703857422 40.77886962890625),121,SoHo-Little Italy-Hudson Square,Manhattan,Upper East Side-Carnegie Hill,Manhattan
448,id2881450,2,2016-04-05 10:23:41,2016-04-05 10:32:06,1,-73.96991729736328,40.789600372314446,-73.95339965820312,40.77986145019531,N,505,2016-04-05,2016-04-05,52,48,50.0,0.01,0.0,0,0.01,0.0,0.0,10,372,1.762581019648556,POINT (-73.96991729736328 40.789600372314446),POINT (-73.95339965820312 40.77986145019531),137,Upper West Side (Central),Manhattan,Upper East Side-Carnegie Hill,Manhattan
449,id0594563,2,2016-06-08 21:12:31,2016-06-08 21:19:57,1,-73.97418975830078,40.73102951049805,-73.9931411743164,40.72777938842773,N,446,2016-06-08,2016-06-08,87,72,79.5,0.05,0,0,0.05,0.0,0.0,21,326,1.6372953046987744,POINT (-73.97418975830078 40.73102951049805),POINT (-73.9931411743164 40.72777938842773),131,Stuyvesant Town-Peter Cooper Village,Manhattan,Greenwich Village,Manhattan
450,id1392926,2,2016-04-10 20:18:52,2016-04-10 20:29:28,1,-73.96382904052734,40.773941040039055,-73.9732894897461,40.748291015625,N,636,2016-04-10,2016-04-10,69,60,64.5,0,0,0,0.0,0.0,0.0,20,340,2.9613593193309935,POINT (-73.96382904052734 40.773941040039055),POINT (-73.9732894897461 40.748291015625),140,Upper East Side-Carnegie Hill,Manhattan,Murray Hill-Kips Bay,Manhattan
451,id1719421,2,2016-03-02 19:47:39,2016-03-02 19:53:05,1,-73.96846771240233,40.757190704345696,-73.96807861328125,40.7654685974121,N,326,2016-03-02,2016-03-02,59,42,50.5,0.73,0.0,0,0.73,0.0,0.0,19,337,0.921042902018428,POINT (-73.96846771240233 40.757190704345696),POINT (-73.96807861328125 40.7654685974121),134,East Midtown-Turtle Bay,Manhattan,Upper East Side-Carnegie Hill,Manhattan
452,id2392441,1,2016-05-03 16:42:50,2016-05-03 17:00:21,2,-73.99412536621094,40.75106048583984,-73.97447204589844,40.75323486328125,N,1051,2016-05-03,2016-05-03,41,28,34.5,0.00,0.0,0,0.0,0.0,0.0,16,353,1.6730532579156738,POINT (-73.99412536621094 40.75106048583984),POINT (-73.97447204589844 40.75323486328125),129,Midtown South-Flatiron-Union Square,Manhattan,East Midtown-Turtle Bay,Manhattan
453,id2772654,1,2016-03-08 18:48:43,2016-03-08 18:51:04,1,-73.96691131591797,40.78863906860352,-73.97187805175781,40.786529541015625,N,141,2016-03-08,2016-03-08,80,66,73.0,0,0,0,0.0,0.0,0.0,18,336,0.47944809126768834,POINT (-73.96691131591797 40.78863906860352),POINT (-73.97187805175781 40.786529541015625),137,Upper West Side (Central),Manhattan,Upper West Side (Central),Manhattan
454,id2849723,1,2016-02-05 14:00:15,2016-02-05 14:07:00,1,-73.9588394165039,40.78100204467773,-73.93949127197266,40.805171966552734,N,405,2016-02-05,2016-02-05,60,45,52.5,0.04,0.0,0,0.04,0.0,0.0,14,337,3.1426060467523276,POINT (-73.9588394165039 40.78100204467773),POINT (-73.93949127197266 40.805171966552734),140,Upper East Side-Carnegie Hill,Manhattan,East Harlem (North),Manhattan
455,id1754536,2,2016-02-01 04:19:50,2016-02-01 04:41:22,1,-73.98307037353516,40.741802215576165,-73.95899963378906,40.67064666748047,N,1292,2016-02-01,2016-02-01,40,32,36.0,0.00,0.0,0,0.0,0.0,0.0,4,284,8.16815129533122,POINT (-73.98307037353516 40.741802215576165),POINT (-73.95899963378906 40.67064666748047),132,Gramercy,Manhattan,Crown Heights (South),Brooklyn
456,id1163091,2,2016-04-01 20:26:06,2016-04-01 20:38:14,1,-73.9866714477539,40.75120544433594,-73.97725677490233,40.78458786010742,N,728,2016-04-01,2016-04-01,36,14,25.0,0.00,0.0,0,0.0,0.0,0.0,20,348,3.7956856060547084,POINT (-73.9866714477539 40.75120544433594),POINT (-73.97725677490233 40.78458786010742),130,Midtown-Times Square,Manhattan,Upper West Side (Central),Manhattan
457,id2021177,2,2016-06-10 18:45:46,2016-06-10 19:34:17,1,-73.78799438476561,40.6414794921875,-73.947265625,40.79083633422852,N,2911,2016-06-10,2016-06-10,73,55,64.0,0,0,0,0.0,0.0,0.0,18,337,21.354255989312495,POINT (-73.78799438476561 40.6414794921875),POINT (-73.947265625 40.79083633422852),236,John F. Kennedy International Airport,Queens,East Harlem (South),Manhattan
458,id0030923,2,2016-03-07 23:23:10,2016-03-07 23:27:40,2,-73.98477935791014,40.74546813964844,-73.97293853759764,40.74346923828125,N,270,2016-03-07,2016-03-07,78,64,71.0,0,0,0,0.0,0.0,0.0,23,308,1.0219855294290063,POINT (-73.98477935791014 40.74546813964844),POINT (-73.97293853759764 40.74346923828125),129,Midtown South-Flatiron-Union Square,Manhattan,Murray Hill-Kips Bay,Manhattan
459,id1040844,1,2016-06-03 15:10:40,2016-06-03 16:36:32,3,-73.87297058105469,40.774124145507805,-73.97544860839844,40.76535415649414,N,5152,2016-06-03,2016-06-03,44,32,38.0,0.00,0.0,0,0.0,0.0,0.0,15,359,8.684839899315815,POINT (-73.87297058105469 40.774124145507805),POINT (-73.97544860839844 40.76535415649414),233,LaGuardia Airport,Queens,Central Park,Manhattan
460,id3442406,2,2016-01-02 12:41:23,2016-01-02 12:44:59,1,-73.99327087402342,40.74308013916016,-73.99559020996092,40.74924087524414,N,216,2016-01-02,2016-01-02,59,44,51.5,0.01,0.0,2,0.01,0.0,2.0,12,268,0.7123616187523614,POINT (-73.99327087402342 40.74308013916016),POINT (-73.99559020996092 40.74924087524414),127,Chelsea-Hudson Yards,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
461,id0055383,2,2016-04-08 08:29:10,2016-04-08 08:37:27,1,-74.01807403564453,40.70943832397461,-74.00189208984375,40.70818710327149,N,497,2016-04-08,2016-04-08,81,67,74.0,0,0,0,0.0,0.0,0.0,8,387,1.3710462054275372,POINT (-74.01807403564453 40.70943832397461),POINT (-74.00189208984375 40.70818710327149),118,Financial District-Battery Park City,Manhattan,Financial District-Battery Park City,Manhattan
462,id3051132,2,2016-01-08 06:23:30,2016-01-08 06:28:36,1,-73.95549774169923,40.76824188232422,-73.96650695800781,40.764610290527344,N,306,2016-01-08,2016-01-08,80,69,74.5,T,0,0,0.05,0.0,0.0,6,370,1.0112808663547594,POINT (-73.95549774169923 40.76824188232422),POINT (-73.96650695800781 40.764610290527344),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Upper East Side-Carnegie Hill,Manhattan
463,id3988789,2,2016-03-11 20:27:33,2016-03-11 20:46:36,1,-73.95075988769531,40.779342651367195,-73.99109649658203,40.71398162841797,N,1143,2016-03-11,2016-03-11,72,57,64.5,0,0,0,0.0,0.0,0.0,20,358,8.022946123514021,POINT (-73.95075988769531 40.779342651367195),POINT (-73.99109649658203 40.71398162841797),141,Upper East Side-Yorkville,Manhattan,Chinatown-Two Bridges,Manhattan
464,id1077219,2,2016-05-03 20:00:53,2016-05-03 20:03:06,2,-73.9957275390625,40.764381408691406,-73.98957061767578,40.766998291015625,N,133,2016-05-03,2016-05-03,41,28,34.5,0.00,0.0,0,0.0,0.0,0.0,20,353,0.5945883189470951,POINT (-73.9957275390625 40.764381408691406),POINT (-73.98957061767578 40.766998291015625),128,Hell's Kitchen,Manhattan,Hell's Kitchen,Manhattan
465,id2722978,2,2016-02-10 18:24:46,2016-02-10 19:13:22,2,-74.01031494140625,40.720867156982415,-73.7823486328125,40.64874267578125,N,2916,2016-02-10,2016-02-10,63,57,60.0,0,0,0,0.0,0.0,0.0,18,357,20.828038957929103,POINT (-74.01031494140625 40.720867156982415),POINT (-73.7823486328125 40.64874267578125),119,Tribeca-Civic Center,Manhattan,John F. Kennedy International Airport,Queens
466,id0463969,2,2016-02-10 00:02:44,2016-02-10 00:08:43,1,-73.97142028808595,40.76314926147461,-73.94835662841797,40.78213882446289,N,359,2016-02-10,2016-02-10,63,57,60.0,0,0,0,0.0,0.0,0.0,0,357,2.8689025205543226,POINT (-73.97142028808595 40.76314926147461),POINT (-73.94835662841797 40.78213882446289),130,Midtown-Times Square,Manhattan,Upper East Side-Yorkville,Manhattan
467,id2866012,1,2016-03-11 18:40:35,2016-03-11 18:51:47,1,-73.98457336425781,40.74755096435546,-74.00164031982422,40.7276611328125,N,672,2016-03-11,2016-03-11,72,57,64.5,0,0,0,0.0,0.0,0.0,18,358,2.638004965918891,POINT (-73.98457336425781 40.74755096435546),POINT (-74.00164031982422 40.7276611328125),129,Midtown South-Flatiron-Union Square,Manhattan,SoHo-Little Italy-Hudson Square,Manhattan
468,id2776073,2,2016-06-06 20:13:17,2016-06-06 20:21:47,1,-73.97697448730467,40.75878143310546,-73.95858764648438,40.781837463378906,N,510,2016-06-06,2016-06-06,83,65,74.0,0.00,0.0,0,0.0,0.0,0.0,20,315,2.9950170398932308,POINT (-73.97697448730467 40.75878143310546),POINT (-73.95858764648438 40.781837463378906),130,Midtown-Times Square,Manhattan,Upper East Side-Carnegie Hill,Manhattan
469,id2271630,2,2016-05-02 23:51:53,2016-05-02 23:55:23,1,-73.9935302734375,40.72459030151367,-73.99182891845702,40.72234725952149,N,210,2016-05-02,2016-05-02,44,31,37.5,0.53,2.5,1,0.53,2.5,1.0,23,318,0.28768756894370034,POINT (-73.9935302734375 40.72459030151367),POINT (-73.99182891845702 40.72234725952149),122,Greenwich Village,Manhattan,Lower East Side,Manhattan
470,id3276295,1,2016-03-10 21:12:59,2016-03-10 21:18:20,1,-73.99447631835938,40.74055862426758,-73.982666015625,40.74812698364258,N,321,2016-03-10,2016-03-10,72,60,66.0,0,0,0,0.0,0.0,0.0,21,375,1.303135172925534,POINT (-73.99447631835938 40.74055862426758),POINT (-73.982666015625 40.74812698364258),129,Midtown South-Flatiron-Union Square,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
471,id3116485,2,2016-01-04 12:31:30,2016-01-04 12:47:43,2,-74.00150299072266,40.75138092041016,-73.9587631225586,40.7834587097168,N,973,2016-01-04,2016-01-04,79,61,70.0,0.02,0.0,0,0.02,0.0,0.0,12,262,5.067347860251381,POINT (-74.00150299072266 40.75138092041016),POINT (-73.9587631225586 40.7834587097168),127,Chelsea-Hudson Yards,Manhattan,Upper East Side-Carnegie Hill,Manhattan
472,id3524926,2,2016-06-03 18:28:20,2016-06-03 18:35:53,6,-73.96738433837889,40.78863525390625,-73.9778594970703,40.783668518066406,N,453,2016-06-03,2016-06-03,44,32,38.0,0.00,0.0,0,0.0,0.0,0.0,18,359,1.0405726967417854,POINT (-73.96738433837889 40.78863525390625),POINT (-73.9778594970703 40.783668518066406),137,Upper West Side (Central),Manhattan,Upper West Side (Central),Manhattan
473,id3519014,2,2016-06-03 06:37:09,2016-06-03 06:53:16,1,-73.98458862304686,40.769485473632805,-74.01497650146483,40.71117782592773,N,967,2016-06-03,2016-06-03,44,32,38.0,0.00,0.0,0,0.0,0.0,0.0,6,359,6.97068271093837,POINT (-73.98458862304686 40.769485473632805),POINT (-74.01497650146483 40.71117782592773),136,Upper West Side-Lincoln Square,Manhattan,Financial District-Battery Park City,Manhattan
474,id3533377,1,2016-03-11 14:45:33,2016-03-11 15:07:34,1,-73.9957504272461,40.75405883789063,-74.0089340209961,40.715377807617195,N,1321,2016-03-11,2016-03-11,72,57,64.5,0,0,0,0.0,0.0,0.0,14,358,4.442257045792828,POINT (-73.9957504272461 40.75405883789063),POINT (-74.0089340209961 40.715377807617195),127,Chelsea-Hudson Yards,Manhattan,Tribeca-Civic Center,Manhattan
475,id1118533,1,2016-03-07 17:09:23,2016-03-07 17:15:08,1,-73.95436096191406,40.78411865234375,-73.95957946777344,40.77121353149414,N,345,2016-03-07,2016-03-07,78,64,71.0,0,0,0,0.0,0.0,0.0,17,308,1.500753282734134,POINT (-73.95436096191406 40.78411865234375),POINT (-73.95957946777344 40.77121353149414),140,Upper East Side-Carnegie Hill,Manhattan,Upper East Side-Carnegie Hill,Manhattan
476,id0143557,2,2016-04-04 15:51:28,2016-04-04 15:54:02,2,-73.98506164550781,40.72405624389648,-73.97767639160156,40.72130584716797,N,154,2016-04-04,2016-04-04,45,29,37.0,0.47,T,0,0.47,0.05,0.0,15,336,0.6934525802012652,POINT (-73.98506164550781 40.72405624389648),POINT (-73.97767639160156 40.72130584716797),126,East Village,Manhattan,East Village,Manhattan
477,id1798165,2,2016-03-10 09:46:25,2016-03-10 10:02:09,2,-73.97211456298828,40.75615692138672,-73.99154663085938,40.74427032470703,N,944,2016-03-10,2016-03-10,72,60,66.0,0,0,0,0.0,0.0,0.0,9,375,2.1039044573537167,POINT (-73.97211456298828 40.75615692138672),POINT (-73.99154663085938 40.74427032470703),134,East Midtown-Turtle Bay,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
478,id1618887,1,2016-05-11 16:02:35,2016-05-11 16:16:38,1,-74.00851440429686,40.74576568603516,-74.00338745117188,40.71754455566406,N,843,2016-05-11,2016-05-11,62,44,53.0,0,0,0,0.0,0.0,0.0,16,347,3.1676426828036726,POINT (-74.00851440429686 40.74576568603516),POINT (-74.00338745117188 40.71754455566406),127,Chelsea-Hudson Yards,Manhattan,Tribeca-Civic Center,Manhattan
479,id0024565,1,2016-02-08 17:45:17,2016-02-08 18:02:48,1,-73.98222351074217,40.7653694152832,-73.99505615234375,40.72635269165039,N,1051,2016-02-08,2016-02-08,79,68,73.5,0,0,0,0.0,0.0,0.0,17,322,4.471121872959066,POINT (-73.98222351074217 40.7653694152832),POINT (-73.99505615234375 40.72635269165039),130,Midtown-Times Square,Manhattan,Greenwich Village,Manhattan
480,id2439067,2,2016-03-04 07:25:46,2016-03-04 07:38:02,2,-73.97176361083984,40.746143341064446,-73.99476623535155,40.745311737060554,N,736,2016-03-04,2016-03-04,50,34,42.0,0.09,T,0,0.09,0.05,0.0,7,369,1.9400104146485573,POINT (-73.97176361083984 40.746143341064446),POINT (-73.99476623535155 40.745311737060554),133,Murray Hill-Kips Bay,Manhattan,Chelsea-Hudson Yards,Manhattan
481,id2512903,2,2016-03-07 02:57:01,2016-03-07 03:03:58,2,-73.97071075439453,40.79608154296875,-73.94927978515625,40.80754089355469,N,417,2016-03-07,2016-03-07,78,64,71.0,0,0,0,0.0,0.0,0.0,2,308,2.2085354467526113,POINT (-73.97071075439453 40.79608154296875),POINT (-73.94927978515625 40.80754089355469),138,Upper West Side-Manhattan Valley,Manhattan,Harlem (South),Manhattan
482,id0892508,1,2016-06-04 21:21:34,2016-06-04 22:02:46,1,-73.96652984619139,40.80073928833008,-73.98165893554686,40.67969512939453,N,2472,2016-06-04,2016-06-04,48,30,39.0,0.00,0.0,0,0.0,0.0,0.0,21,357,13.519715339550048,POINT (-73.96652984619139 40.80073928833008),POINT (-73.98165893554686 40.67969512939453),138,Upper West Side-Manhattan Valley,Manhattan,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,Brooklyn
483,id2961850,2,2016-05-04 18:37:44,2016-05-04 19:03:11,2,-73.95574188232422,40.76423645019531,-73.99728393554686,40.725730895996094,N,1527,2016-05-04,2016-05-04,43,26,34.5,0.00,0.0,0,0.0,0.0,0.0,18,331,5.529908900240368,POINT (-73.95574188232422 40.76423645019531),POINT (-73.99728393554686 40.725730895996094),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Greenwich Village,Manhattan
484,id3409041,1,2016-04-12 21:07:49,2016-04-12 21:18:30,1,-73.97693634033203,40.75594711303711,-73.95390319824217,40.78162384033203,N,641,2016-04-12,2016-04-12,47,39,43.0,0,0,0,0.0,0.0,0.0,21,332,3.4516908114860114,POINT (-73.97693634033203 40.75594711303711),POINT (-73.95390319824217 40.78162384033203),130,Midtown-Times Square,Manhattan,Upper East Side-Carnegie Hill,Manhattan
485,id2534249,1,2016-02-11 18:57:02,2016-02-11 19:05:15,1,-73.9822998046875,40.775333404541016,-73.97230529785155,40.784046173095696,N,493,2016-02-11,2016-02-11,70,54,62.0,0,0,0,0.0,0.0,0.0,18,358,1.2832712347707316,POINT (-73.9822998046875 40.775333404541016),POINT (-73.97230529785155 40.784046173095696),136,Upper West Side-Lincoln Square,Manhattan,Upper West Side (Central),Manhattan
486,id0764224,1,2016-02-06 15:11:12,2016-02-06 15:19:51,1,-73.99530792236328,40.72899627685546,-73.98370361328125,40.72176742553711,N,519,2016-02-06,2016-02-06,78,62,70.0,0.00,0.0,0,0.0,0.0,0.0,15,378,1.2658433197604673,POINT (-73.99530792236328 40.72899627685546),POINT (-73.98370361328125 40.72176742553711),122,Greenwich Village,Manhattan,East Village,Manhattan
487,id0751011,2,2016-06-10 13:12:34,2016-06-10 13:45:57,5,-73.99307250976561,40.75284957885742,-73.97308349609375,40.74055862426758,N,2003,2016-06-10,2016-06-10,73,55,64.0,0,0,0,0.0,0.0,0.0,13,337,2.1687288141046275,POINT (-73.99307250976561 40.75284957885742),POINT (-73.97308349609375 40.74055862426758),127,Chelsea-Hudson Yards,Manhattan,Murray Hill-Kips Bay,Manhattan
488,id3311359,2,2016-03-02 21:51:22,2016-03-02 22:10:56,1,-73.9886245727539,40.76372528076172,-73.95720672607422,40.76334381103516,N,1174,2016-03-02,2016-03-02,59,42,50.5,0.73,0.0,0,0.73,0.0,0.0,21,337,2.6463583744980115,POINT (-73.9886245727539 40.76372528076172),POINT (-73.95720672607422 40.76334381103516),128,Hell's Kitchen,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan
489,id3171343,2,2016-04-11 07:38:05,2016-04-11 07:55:42,1,-73.95468139648438,40.76982116699219,-73.96666717529298,40.78889846801758,N,1057,2016-04-11,2016-04-11,61,47,54.0,0,0,0,0.0,0.0,0.0,7,316,2.3491283356689214,POINT (-73.95468139648438 40.76982116699219),POINT (-73.96666717529298 40.78889846801758),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Central Park,Manhattan
490,id2791754,2,2016-01-09 00:05:34,2016-01-09 00:16:18,2,-73.9864730834961,40.74029159545898,-73.99270629882812,40.72272491455078,N,644,2016-01-09,2016-01-09,79,69,74.0,0.5,0,0,0.5,0.0,0.0,0,366,2.022704433292916,POINT (-73.9864730834961 40.74029159545898),POINT (-73.99270629882812 40.72272491455078),129,Midtown South-Flatiron-Union Square,Manhattan,Lower East Side,Manhattan
491,id1880340,1,2016-01-02 21:37:44,2016-01-02 21:44:03,1,-73.9886703491211,40.75656127929688,-73.98477172851561,40.76417922973633,N,379,2016-01-02,2016-01-02,59,44,51.5,0.01,0.0,2,0.01,0.0,2.0,21,268,0.9084929339819077,POINT (-73.9886703491211 40.75656127929688),POINT (-73.98477172851561 40.76417922973633),130,Midtown-Times Square,Manhattan,Hell's Kitchen,Manhattan
492,id0763854,1,2016-04-07 21:49:53,2016-04-07 21:56:28,1,-73.99588012695312,40.75426864624024,-73.98917388916014,40.773468017578125,N,395,2016-04-07,2016-04-07,84,66,75.0,0.49,0,0,0.49,0.0,0.0,21,418,2.208320234465207,POINT (-73.99588012695312 40.75426864624024),POINT (-73.98917388916014 40.773468017578125),127,Chelsea-Hudson Yards,Manhattan,Upper West Side-Lincoln Square,Manhattan
493,id1677164,2,2016-05-06 23:45:24,2016-05-07 00:12:15,1,-73.97380065917967,40.755348205566406,-74.00977325439453,40.73529052734375,N,1611,2016-05-06,2016-05-06,71,65,68.0,0.91,0.0,0,0.91,0.0,0.0,23,369,3.762701434182421,POINT (-73.97380065917967 40.755348205566406),POINT (-74.00977325439453 40.73529052734375),134,East Midtown-Turtle Bay,Manhattan,West Village,Manhattan
494,id2684070,2,2016-01-06 14:14:18,2016-01-06 14:25:24,1,-74.008056640625,40.722469329833984,-73.99311065673827,40.748580932617195,N,666,2016-01-06,2016-01-06,83,66,74.5,0.00,0.0,0,0.0,0.0,0.0,14,307,3.1648034177083315,POINT (-74.008056640625 40.722469329833984),POINT (-73.99311065673827 40.748580932617195),119,Tribeca-Civic Center,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
495,id1483820,2,2016-03-01 17:40:13,2016-03-01 17:56:35,1,-73.97872161865233,40.73703002929688,-73.99059295654298,40.755958557128906,N,982,2016-03-01,2016-03-01,45,35,40.0,0.00,0.0,0,0.0,0.0,0.0,17,316,2.330262906435982,POINT (-73.97872161865233 40.73703002929688),POINT (-73.99059295654298 40.755958557128906),132,Gramercy,Manhattan,Midtown-Times Square,Manhattan
496,id1623107,1,2016-05-05 15:22:09,2016-05-05 15:57:51,1,-74.00457763671875,40.746894836425774,-73.94312286376953,40.77731704711913,N,2142,2016-05-05,2016-05-05,57,46,51.5,0.00,0.0,0,0.0,0.0,0.0,15,350,6.183258905404334,POINT (-74.00457763671875 40.746894836425774),POINT (-73.94312286376953 40.77731704711913),127,Chelsea-Hudson Yards,Manhattan,Upper East Side-Yorkville,Manhattan
497,id1868430,2,2016-05-01 12:33:45,2016-05-01 13:09:49,1,-73.97937774658203,40.782108306884766,-73.85003662109375,40.72346878051758,N,2164,2016-05-01,2016-05-01,29,11,20.0,0.00,0.0,0,0.0,0.0,0.0,12,365,12.697033562645169,POINT (-73.97937774658203 40.782108306884766),POINT (-73.85003662109375 40.72346878051758),137,Upper West Side (Central),Manhattan,Forest Hills,Queens
498,id3515780,1,2016-03-05 18:54:31,2016-03-05 19:04:14,1,-73.97913360595702,40.76149368286133,-73.98236083984375,40.77260208129882,N,583,2016-03-05,2016-03-05,56,51,53.5,0.61,0.0,0,0.61,0.0,0.0,18,391,1.2647448527890939,POINT (-73.97913360595702 40.76149368286133),POINT (-73.98236083984375 40.77260208129882),130,Midtown-Times Square,Manhattan,Upper West Side-Lincoln Square,Manhattan
499,id1427787,1,2016-02-07 14:03:38,2016-02-07 14:11:59,1,-73.98918151855469,40.75632095336913,-73.99058532714845,40.751426696777344,N,501,2016-02-07,2016-02-07,76,63,69.5,0,0,0,0.0,0.0,0.0,14,333,0.5569145201648465,POINT (-73.98918151855469 40.75632095336913),POINT (-73.99058532714845 40.751426696777344),130,Midtown-Times Square,Manhattan,Midtown-Times Square,Manhattan
